word_id,root_id,sequence,sequence_2
"2734","774","3","3"
"2734","30","2","4"
"2734","15","1","1"
"2735","823","4","1"
"2735","43","2","4"
"2735","1382","1","2"
"2735","1887","3","3"
"2783","3107","2","3"
"2783","876","3","2"
"2783","1384","1","1"
"2788","844","2","1"
"2788","1386","1","2"
"2790","846","3","1"
"2790","879","2","2"
"2790","342","1","3"
"2733","3480","1","3"
"2736","823","4","1"
"2736","1390","3","2"
"2736","100","2","4"
"2736","15","1","3"
"2802","896","3","1"
"2802","1409","2","3"
"2802","1384","1","2"
"2803","1391","1","2"
"2803","4227","2","1"
"2805","896","3","1"
"2805","1393","2","3"
"2805","1392","1","2"
"9630","822","3","1"
"2806","3529","3","1"
"2806","1394","2","3"
"2806","58","1","2"
"2808","735","1","2"
"2808","889","2","1"
"2811","3221","1","2"
"2811","897","2","1"
"2812","533","1","2"
"2812","897","2","1"
"156","1409","2","1"
"156","1384","1","2"
"2813","897","3","1"
"2813","1623","2","2"
"84","2412","1","1"
"1991","897","3","1"
"1991","1399","2","2"
"1592","687","1","2"
"2815","4055","2","1"
"2815","2022","1","2"
"2824","803","2","1"
"2824","1351","1","2"
"2825","803","2","1"
"2825","1572","1","2"
"2826","803","3",NULL
"2826","3639","2","1"
"2828","803","3","1"
"2828","770","2","2"
"2828","91","1","3"
"2737","803","3","1"
"2737","1090","2","2"
"2737","1505","1","3"
"2742","1406","2","1"
"2742","1405","1","2"
"2743","34","1","3"
"2743","358","2","2"
"2743","987","3","1"
"2744","912","2","1"
"2744","2020","1","2"
"2745","624","2","1"
"2745","4074","1","2"
"2746","615","2","2"
"2746","4074","1","1"
"2912","2","1","2"
"2912","1411","2","1"
"1485","374","2","1"
"2913","884","2","1"
"2913","1413","1","2"
"2914","845","2","1"
"2914","256","1","2"
"2915","35","1","3"
"2915","274","2","2"
"2915","987","3","1"
"2916","297","2","1"
"2916","1085","1","2"
"2918","1416","2","2"
"2918","43","1","3"
"2918","822","3","1"
"2919","2355","1","2"
"2920","864","2","1"
"2920","1418","1","2"
"2921","194","2","1"
"2921","1325","1","2"
"2922","884","2","1"
"2922","3064","1","2"
"9961","637","2","2"
"2923","637","2","1"
"2924","823","2","1"
"2924","3231","1","2"
"2927","35","1","2"
"2927","4265","2","1"
"2928","35","1","3"
"2928","1359","2","2"
"2928","987","3","1"
"2930","1945","2","1"
"2930","1424","1","2"
"2931","3615","3",NULL
"2931","362","2","1"
"636","1426","2","1"
"636","951","1","2"
"2934","4085","3",NULL
"2934","1427","2","1"
"2936","1411","2","1"
"2936","21","1","2"
"2937","822","3","1"
"2937","1428","2","2"
"2937","21","1","3"
"1015","685","2","2"
"1015","987","3","1"
"1015","1024","1","3"
"2938","807","3","1"
"2938","1430","2","3"
"2938","35","1","2"
"2940","1064","2","1"
"2940","1431","1","2"
"2942","100","1","3"
"2942","1112","2","2"
"2942","1506","3","1"
"2917","40","1","1"
"2917","1433","2","2"
"2919","1435","2","1"
"2935","1436","2","1"
"2935","21","1","2"
"2926","4085","3",NULL
"2926","1437","1","1"
"2932","1359","1","2"
"2018","717","2","1"
"2018","43","1","2"
"295","1037","1","2"
"298","1064","3","1"
"2302","1685","1","1"
"2949","387","1","1"
"2949","1446","2","2"
"2952","908","2","1"
"2952","1986","1","2"
"1538","864","3","1"
"2954","1041","1","1"
"2955","803","4","2"
"2955","1450","3","4"
"2955","1364","2","3"
"2955","58","1","1"
"2957","35","1","1"
"2957","1344","2","2"
"2957","1451","3","3"
"9591","3154","2","1"
"2959","1452","2",NULL
"2960","58","1","1"
"2960","341","2","2"
"2964","771","2","2"
"2964","1439","1","1"
"2965","803","3","2"
"2965","537","2","3"
"2965","56","1","1"
"2963","1177","1","1"
"2966","1341","2","1"
"2966","1454","1","2"
"2967","840","3","1"
"2967","56","1","2"
"2967","782","2","3"
"9853","2022","2","2"
"2968","2923","3","1"
"2968","260","2","2"
"2968","93","1","3"
"2969","803","4","2"
"2969","585","3","3"
"2969","100","2","4"
"2969","1183","1","1"
"2970","338","2","1"
"2970","1024","1","2"
"484","803","2","1"
"484","1457","1","2"
"2972","880","2","1"
"2972","1769","1","2"
"2973","813","2","1"
"2973","1118","1","2"
"1293","1123","3","1"
"1293","1459","2","2"
"1592","1490","2","1"
"2958","1172","2","1"
"2958","1460","1","2"
"2961","986","1","2"
"2961","1699","2","1"
"2987","1290","1","2"
"2987","1463","2","3"
"2987","1464","3","1"
"2988","309","2","1"
"1589","687","2","1"
"2989","987","3","1"
"2989","358","2","2"
"2989","993","1","3"
"2990","569","2","1"
"1589","35","1","2"
"2991","889","2","1"
"2991","1467","1","2"
"2992","803","4","2"
"2992","1002","3","3"
"2992","43","2","4"
"2992","58","1","1"
"2993","1468","1","2"
"2993","1469","2","1"
"9961","1358","1","1"
"2994","1358","1","1"
"2995","822","2","1"
"2995","1034","1","2"
"2996","822","3","1"
"2996","1439","1","2"
"2996","1470","2","3"
"2974","822","3","1"
"2974","1471","2","3"
"2974","1364","1","2"
"421","1228","2","1"
"421","1472","1","2"
"2975","823","2","1"
"2975","1457","1","2"
"3020","2203","1","3"
"3022","1064","2","1"
"3022","3077","1","2"
"3024","4055","2",NULL
"1596","91","1","2"
"1596","699","2","1"
"3025","878","3","1"
"3025","717","2","2"
"3025","1505","1","3"
"3027","1426","2","1"
"3027","1392","1","2"
"3030","278","1","1"
"3031","3726","1","1"
"3036","1479","1","1"
"3037","1576","2","1"
"3038","1805","1","1"
"10416","1957","1","2"
"3067","2380","1","2"
"3067","3455","2","1"
"3070","1488","2","1"
"3070","1006","1","2"
"3071","994","1","2"
"3071","1490","2","1"
"476","568","2","2"
"3076","3529","3","1"
"3076","1492","2","2"
"3076","1325","1","3"
"3077","2237","1","1"
"1504","467","2","2"
"3079","110","1","2"
"3080","100","1","2"
"3080","533","2","1"
"1013","1103","2","1"
"1013","1495","1","2"
"3081","884","2","1"
"3081","1496","1","2"
"3082","1581","1","1"
"3083","1393","2","1"
"3083","1498","1","2"
"3084","1525","2","1"
"3085","967","1","2"
"3085","1780","2","1"
"3086","58","1","1"
"3086","1137","2","3"
"3086","814","3","2"
"3087","2563","1","1"
"3088","1304","2","1"
"3088","1501","1","2"
"3091","100","1","3"
"3091","1502","2","2"
"3091","1945","3","1"
"3093","1503","2","3"
"3093","529","1","2"
"3093","1064","3","1"
"3094","58","1","1"
"3094","340","3","3"
"3094","814","4","2"
"3094","1350","2","4"
"3095","803","4","2"
"3095","1504","3","3"
"3095","1085","2","4"
"3097","1505","1","2"
"3097","1506","2","1"
"666","803","2","1"
"666","1507","1","2"
"5636","1872","1",NULL
"3101","3134","3","1"
"3101","1508","2","3"
"3101","1364","1","2"
"3103","884","2","1"
"3103","3191","1","2"
"3118","3643","2","1"
"3119","1065","3","1"
"3119","434","2","2"
"3119","1024","1","3"
"16","874","2","1"
"16","1805","1","2"
"1542","4244","3","3"
"3120","3553","3","1"
"3120","1512","2","2"
"3120","91","1","3"
"3121","1513","2","1"
"3121","1024","1","2"
"3122","823","3","1"
"3122","1364","1","3"
"3123","815","2","1"
"3123","1515","1","2"
"1135","886","3","1"
"1135","358","2","2"
"1135","993","1","3"
"3183","878","3","1"
"3183","1516","2","2"
"3183","954","1","3"
"424","1517","3","4"
"424","121","1","1"
"424","1358","2","3"
"424","876","4","2"
"3186","987","3","1"
"3186","1518","2","2"
"3186","21","1","3"
"3187","813","2","1"
"3187","2348","1","2"
"3184","2355","1","2"
"3184","1554","2","1"
"3125","327","2","3"
"3125","959","3","1"
"3126","870","3","1"
"3126","1523","2","3"
"3126","121","1","2"
"3190","658","2","3"
"3190","3","1","2"
"3190","813","3","1"
"3084","4265","1","2"
"406","553","2","3"
"406","959","3","1"
"406","964","1","2"
"2718","1490","2","1"
"2718","1526","1","2"
"3129","2573","1","2"
"3131","840","3","1"
"3131","1358","1","2"
"3131","1782","2","3"
"3134","341","2","1"
"3134","21","1","2"
"3135","2131","2","1"
"3135","1200","1","2"
"1344","449","1","2"
"1344","879","2","1"
"3137","1303","1","1"
"3138","822","3","1"
"3138","1308","2","2"
"5300","1049","2","1"
"3139","1529","2","1"
"3139","4055","3",NULL
"3143","896","2","1"
"3143","1530","1","2"
"3191","869","2","1"
"3191","761","1","2"
"3192","1076","2","1"
"3192","1531","1","2"
"3193","4085","3",NULL
"5300","759","1","2"
"3195","1049","3","1"
"3195","1532","2","2"
"3195","93","1","3"
"3196","637","2","1"
"3196","1112","1","2"
"20721","1354","1","2"
"866","214","1","2"
"1361","214","2","2"
"3198","1560","2","2"
"3198","24","1","1"
"3199","91","1","2"
"3199","1534","2","1"
"3203","1535","2","2"
"3203","1872","1","3"
"3203","1462","3","1"
"3204","305","1","2"
"3204","869","2","1"
"3206","807","2","1"
"3206","1537","1","2"
"1033","532","1","2"
"1033","871","2","1"
"3249","809","2","1"
"3249","321","1","2"
"3251","1553","3","1"
"3251","1540","2","3"
"3251","21","1","2"
"3252","1542","1","1"
"3253","822","3","1"
"3253","1085","1","3"
"3253","1543","2","2"
"3254","1551","2","1"
"3256","1548","2","1"
"7972","100","1","2"
"3257","2410","1","2"
"3257","1945","2","1"
"3125","1521","1","2"
"1554","740","1","2"
"1017","1181","2","2"
"3197","1557","1","3"
"3197","4228","3","2"
"3197","1697","2","4"
"1014","685","1","3"
"1014","1064","3","1"
"1014","3607","2","2"
"3146","1558","1","1"
"3147","4242","2",NULL
"20718","1097","2","2"
"3148","1064","3","1"
"3148","1560","2","2"
"1126","204","3","4"
"1126","121","1","1"
"1126","1439","2","3"
"1126","1065","4","2"
"3207","959","3","1"
"3207","1266","2","2"
"7972","759","2","1"
"3208","1393","2","1"
"3208","1564","1","2"
"3209","2022","3","2"
"3209","967","2","1"
"3209","100","1","3"
"3211","3041","2","1"
"3211","100","1","2"
"3212","823","3","1"
"3212","1344","1","2"
"3212","1566","2","3"
"3213","1567","1","2"
"3215","963","1","1"
"3263","4172","3","1"
"3263","1409","2","2"
"155","1409","2","1"
"3264","510","2","1"
"3264","31","1","2"
"2266","497","1","1"
"3265","1572","1","1"
"3267","1573","1","1"
"545","803","4","2"
"3268","1290","1","3"
"3268","1506","2","2"
"3268","3521","3","1"
"3270","1694","2","2"
"3270","987","3",NULL
"3271","1575","1","2"
"3271","1576","2","1"
"3273","809","2","1"
"3273","1577","1","2"
"3274","1065","2","1"
"3275","820","4","1"
"3275","897","3","2"
"3275","1186","1","4"
"3275","1409","2","3"
"3274","662","1","2"
"3213","1580","2","1"
"3150","1064","2","1"
"3150","1581","1","2"
"3151","1064","3","1"
"3151","1298","2","2"
"1256","1085","1","3"
"642","976","2","1"
"3152","3579","2","1"
"3152","1582","1","2"
"3216","2635","1","3"
"3216","3613","2","2"
"569","1584","1","1"
"3218","3064","1","1"
"3217","1064","3","1"
"3217","205","2","3"
"3217","74","1","2"
"3219","1035","3","1"
"3219","1206","1","3"
"3219","1697","2","2"
"3221","1064","2","1"
"3221","2768","1","2"
"3222","1588","1","1"
"3223","809","2","1"
"3223","1589","1","2"
"3224","897","2","1"
"3224","1590","1","2"
"1832","546","2","3"
"1832","1358","1","2"
"1832","1591","3","1"
"463","822","2","1"
"463","546","1","2"
"3380","100","1","3"
"3380","1123","3","1"
"3380","1459","2","2"
"3381","3229","1","1"
"3383","1897","2","1"
"3384","803","2","1"
"3384","759","1","2"
"921","792","1","2"
"921","1594","2","1"
"3378","1567","1","2"
"3378","1595","2","1"
"2976","1424","1","2"
"2976","1426","2","1"
"506","1393","2","1"
"506","1596","1","2"
"2978","884","3","1"
"2978","774","2","2"
"2978","1597","1","3"
"2979","35","1","1"
"2980","805","2","1"
"2980","784","1","2"
"2981","4085","2",NULL
"2982","1600","2","1"
"2982","8","1","2"
"2983","1601","2","3"
"2983","40","1","2"
"2983","1242","3","1"
"2985","147","2","2"
"2985","823","3","1"
"2985","1290","1","3"
"3395","1003","2","2"
"3395","182","1","3"
"3395","846","3","1"
"3398","3089","2","1"
"3398","1024","1","2"
"3400","100","1","2"
"3400","344","2","1"
"1647","774","2","1"
"1647","4055","3",NULL
"2986","878","2","1"
"2986","1527","1","2"
"422","338","2","3"
"422","30","1","2"
"422","910","3","1"
"3225","889","2","1"
"3225","1606","1","2"
"3226","987","3","1"
"3226","1266","2","2"
"1613","1490","2","1"
"3228","450","2","2"
"3228","1085","1","3"
"3228","868","3","1"
"3229","1064","2","1"
"3229","1609","1","2"
"3230","889","3","2"
"3230","1358","1","1"
"3230","1517","2","3"
"3232","1364","2","3"
"3232","342","3","4"
"3232","4227","4","1"
"3232","58","1","2"
"3234","21","1","3"
"3234","822","3","1"
"3234","1082","2","2"
"3235","1611","1","1"
"3237","1679","2","2"
"3237","40","1","3"
"3239","4265","2","2"
"3239","1615","1","1"
"3240","4085","3",NULL
"3240","1616","2","2"
"3417","1464","3","1"
"3417","1617","2","3"
"3417","1","1","2"
"3418","3428","1","1"
"3419","959","2","1"
"3419","1619","1","2"
"3420","467","2","1"
"3420","959","3",NULL
"3421","884","2","1"
"3421","1621","1","2"
"1328","987","3","1"
"1328","1623","2","2"
"1328","1085","1","3"
"897","362","2","3"
"897","843","3","1"
"897","397","1","2"
"1214","362","2","3"
"1214","843","3","1"
"1214","404","1","2"
"3423","1249","3","1"
"3423","1626","2","2"
"3423","41","1","3"
"3424","1249","3","1"
"3424","1626","2","2"
"3424","1627","1","3"
"3540","41","1","3"
"3540","754","2","2"
"3540","869","3","1"
"3541","869","3","1"
"3541","754","2","2"
"3541","1627","1","3"
"3427","823","3","1"
"3427","340","2","2"
"3427","1628","1","3"
"3428","1103","2","1"
"3428","774","1","2"
"3429","774","2","3"
"3429","1103","3","2"
"3429","58","1","1"
"3430","1576","2","1"
"3430","2375","1","2"
"3431","1082","2","2"
"3431","33","1","3"
"3431","1064","3","1"
"6383","1064","2","1"
"3432","717","1","1"
"1556","4265","2","3"
"1556","1215","3","2"
"1556","614","1","4"
"1556","1379","4","1"
"3433","823","3","1"
"3433","721","2","2"
"3433","100","1","3"
"3462","553","2","2"
"3462","1154","1","1"
"3463","1459","2","1"
"3463","21","1","2"
"1357","21","1","2"
"1357","1633","2","1"
"3464","824","3","1"
"3464","1634","2","3"
"3464","1024","1","2"
"3465","886","3","1"
"3465","994","2","3"
"3465","993","1","2"
"3466","820","2","1"
"3466","1635","1","2"
"3467","1090","2","1"
"3467","100","1","2"
"10440","3586","2","1"
"3468","3587","2","1"
"3468","717","1","2"
"1544","553","2","2"
"1544","4265","1","1"
"3470","896","2","1"
"3469","467","2","1"
"3470","2415","1","2"
"3469","1638","1","2"
"3474","1554","2","1"
"3474","2968","1","2"
"3481","1345","2","2"
"1928","1014","1","2"
"3483","1024","1","2"
"3483","1370","2","3"
"3483","1553","3","1"
"2336","715","1","1"
"6972","2216","2","2"
"3484","2168","2","2"
"3485","822","2","1"
"3485","1644","1","2"
"3487","4085","2",NULL
"3488","4307","2","1"
"3488","100","1","2"
"3489","822","2","1"
"3489","1068","1","2"
"3558","1554","3","1"
"3558","469","2","2"
"3558","1655","1","3"
"3560","814","2","1"
"3560","655","1","2"
"3562","106","1","2"
"3562","2860","2","3"
"3563","458","2","2"
"3563","59","1","3"
"3563","846","3","1"
"1251","1064","3","1"
"1251","338","2","3"
"1251","786","1","2"
"3565","1654","2","1"
"3565","43","1","2"
"55","133","1","1"
"3434","2752","3","1"
"3434","617","2","2"
"3434","182","1","3"
"3435","467","2","1"
"3435","270","1","2"
"3436","987","3","1"
"3436","3231","2","2"
"3436","21","1","3"
"3437","823","2","1"
"3437","1575","1","2"
"3438","987","3","1"
"3438","309","2","2"
"3438","21","1","3"
"3439","255","1","1"
"3441","987","3","1"
"3441","1085","1","3"
"3441","1659","2","2"
"3442","987","3","1"
"3442","1112","1","3"
"3442","637","2","2"
"3443","100","1","3"
"3443","987","3","1"
"3443","1623","2","2"
"3444","1516","2","1"
"3444","573","1","2"
"3447","774","2","2"
"3447","842","3","1"
"3447","30","1","3"
"3448","774","2","2"
"3448","842","3","1"
"3448","21","1","3"
"3614","2318","1","1"
"892","1049","2","1"
"3615","1665","1","2"
"3616","869","3","1"
"3616","2313","2","2"
"3617","1056","2","1"
"3617","1667","1","2"
"3643","815","2","1"
"3643","565","1","2"
"931","1674","2","1"
"10583","2761","2","1"
"3620","1576","2","1"
"3620","1668","1","2"
"3622","1721","2","1"
"3623","1240","2","1"
"3623","1670","1","2"
"3624","865","2","1"
"3624","1671","1","2"
"3616","3432","1","3"
"3655","58","1","1"
"3656","222","2","2"
"3656","1290","1","1"
"3658","842","3","1"
"3658","637","2","2"
"3658","43","1","3"
"3660","510","2","1"
"3660","4338","1","2"
"3661","1678","1","1"
"3662","1623","1","1"
"1380","840","2","1"
"1380","1679","1","2"
"3663","803","2","1"
"3663","1680","1","2"
"3666","842","2","1"
"3666","1681","1","2"
"3668","4086","3",NULL
"3668","1682","2","1"
"3669","1008","1","1"
"3670","431","1","1"
"3670","1684","2","2"
"3670","1145","3","3"
"3672","1685","2","2"
"3672","3","1","1"
"177","1906","3","1"
"177","1085","1","3"
"3673","1090","2","3"
"3673","1290","1","2"
"3673","1594","3","1"
"3674","855","2","1"
"3674","1688","1","2"
"3675","840","3","1"
"3675","1689","2","3"
"3675","2","1","2"
"3676","2762","2","1"
"556","1691","1","2"
"556","1692","2","1"
"3679","823","2","1"
"3679","1693","1","2"
"1147","1694","2","3"
"1147","56","1","2"
"1147","864","3","1"
"410","735","2","1"
"410","58","1","2"
"3491","1141","2","1"
"3491","1206","1","2"
"3493","803","3","1"
"3493","1697","2","3"
"3493","1358","1","2"
"3450","91","1","3"
"3450","1699","3","1"
"3450","1836","2","2"
"641","1553","2","1"
"641","1700","1","2"
"425","822","3","1"
"425","1702","2","3"
"425","1701","1","2"
"3451","987","3","1"
"3451","637","2","2"
"3451","1024","1","3"
"3453","878","3","1"
"3453","553","2","3"
"3453","964","1","2"
"3454","1368","3","1"
"3454","1703","2","3"
"3454","43","1","2"
"3454","836","4","4"
"3455","812","3","1"
"3455","1090","2","2"
"3455","1704","1","3"
"3456","822","3","1"
"3456","1428","2","3"
"3456","43","1","2"
"1308","21","1","3"
"1308","434","2","2"
"1308","1490","3","1"
"3457","1706","2","1"
"3457","1707","1","2"
"3458","1708","2","2"
"3458","2","1","3"
"3458","987","3","1"
"3459","1103","3","1"
"3459","311","2","2"
"3459","1206","1","3"
"3460","987","3","1"
"3460","1290","1","3"
"3460","1709","2","2"
"5068","43","1","3"
"3461","1097","3","3"
"3461","823","2","1"
"744","100","1","4"
"314","2542","2","1"
"314","204","1","2"
"318","1064","2","1"
"1613","725","1","2"
"687","5","1","1"
"329","886","3","1"
"329","309","2","2"
"329","21","1","3"
"334","1083","2","3"
"3494","1351","2","1"
"3494","1186","1","2"
"3495","276","2","2"
"3495","822","3","1"
"3495","1268","1","3"
"3497","886","3","1"
"3497","1713","2","3"
"3497","1384","1","2"
"1286","43","1","3"
"1286","886","3","1"
"1286","1815","2","2"
"442","1714","1","2"
"3492","1554","2","1"
"3492","1130","1","2"
"3496","1715","1","1"
"880","886","3","1"
"880","1716","2","2"
"880","1290","1","3"
"3498","2166","1","1"
"1622","113","1","2"
"1622","3639","2","1"
"3704","823","3","1"
"3704","1719","2","2"
"3704","43","1","3"
"1367","889","2","1"
"3705","1720","1","2"
"3705","3578","2","1"
"958","93","1","2"
"958","1137","2","1"
"3707","823","2","1"
"3707","1790","1","2"
"3708","1723","1","1"
"10435","1991","2","1"
"1444","273","1","1"
"3710","823","2","1"
"3710","722","1","2"
"3715","21","1","2"
"3715","1018","2","1"
"3716","987","3","1"
"3716","1726","1","3"
"3716","1727","2","2"
"3346","1217","1","2"
"3346","2573","2","1"
"3719","1534","1","1"
"3720","1065","3","1"
"3720","1638","2","2"
"3720","1024","1","3"
"10435","484","1","2"
